0,1,2,3,4,5,6,7,8,9,10,11,12,13,label
0.0,0.7134320205207434,0.8524921912296394,0.7580850481663196,0.06106825754498349,0.17478902498148693,0.2216750435899574,0.3032182917158904,0.3530362674288149,0.04334631798785403,0.5941372539810811,0.7528007388824474,0.3305697354797991,0.21552351912953832,Like
0.7134320205207434,0.0,0.6895560734015453,0.8901598762315686,0.12459551023243313,0.16276103948981036,0.3137861341545375,0.2644148039688685,0.3392051436020783,0.043838037154555066,0.4997027204070719,0.588601070891947,0.31627321753338977,0.11697712672200514,Like
0.8524921912296394,0.6895560734015453,0.0,0.7949080049071106,0.11188152958101376,0.2001869088080764,0.3229094227172679,0.385577880512102,0.4618688355582079,0.06375715825819123,0.6675282621078875,0.7808093783881417,0.34460793049183575,0.18589255699413415,Like
0.7580850481663196,0.8901598762315686,0.7949080049071106,0.0,0.15629271283868187,0.23268292896898707,0.4276265952588546,0.4021958726201343,0.47974987471222774,0.0404196393224952,0.5959842543912482,0.682078566870272,0.31901013070533485,0.1496716785848833,Like
0.06106825754498349,0.12459551023243313,0.11188152958101376,0.15629271283868187,0.0,0.1324875965997117,0.1726047924540029,0.10622603076142806,0.1432444944130575,0.030791025148053357,0.1261122008139692,0.062226633520819245,0.04823435157365758,0.04738216276101963,Like
0.17478902498148693,0.16276103948981036,0.2001869088080764,0.23268292896898707,0.1324875965997117,0.0,0.37185009337378094,0.28428850312920084,0.2967604241698964,0.05231367941560497,0.23040491064499397,0.19015517438806084,0.0867871859661614,0.12252374635572275,Like
0.2216750435899574,0.3137861341545375,0.3229094227172679,0.4276265952588546,0.1726047924540029,0.37185009337378094,0.0,0.5278479565818599,0.5665999701601943,0.06796378590553805,0.38811049999604885,0.33796164051864164,0.18155795825999105,0.12089373272261707,Like
0.3032182917158904,0.2644148039688685,0.385577880512102,0.4021958726201343,0.10622603076142806,0.28428850312920084,0.5278479565818599,0.0,0.787271012693724,0.02370558776205954,0.5400499729386654,0.4577823338767804,0.17939042314592576,0.17407438108056322,Like
0.3530362674288149,0.3392051436020783,0.4618688355582079,0.47974987471222774,0.1432444944130575,0.2967604241698964,0.5665999701601943,0.787271012693724,0.0,0.03565550576011262,0.6624128761293151,0.4885157108330207,0.2634746208496419,0.25316054144082334,Like
0.04334631798785403,0.043838037154555066,0.06375715825819123,0.0404196393224952,0.030791025148053357,0.05231367941560497,0.06796378590553805,0.02370558776205954,0.03565550576011262,0.0,0.04460864220352206,0.03867618392947489,0.06142108429580152,0.027646648336898325,Like
0.5941372539810811,0.4997027204070719,0.6675282621078875,0.5959842543912482,0.1261122008139692,0.23040491064499397,0.38811049999604885,0.5400499729386654,0.6624128761293151,0.04460864220352206,0.0,0.6716399518766806,0.4547676336032598,0.2668882749580421,Like
0.7528007388824474,0.588601070891947,0.7808093783881417,0.682078566870272,0.062226633520819245,0.19015517438806084,0.33796164051864164,0.4577823338767804,0.4885157108330207,0.03867618392947489,0.6716399518766806,0.0,0.3540652629452266,0.1884630120260336,Like
0.3305697354797991,0.31627321753338977,0.34460793049183575,0.31901013070533485,0.04823435157365758,0.0867871859661614,0.18155795825999105,0.17939042314592576,0.2634746208496419,0.06142108429580152,0.4547676336032598,0.3540652629452266,0.0,0.06054260322878432,Like
0.21552351912953832,0.11697712672200514,0.18589255699413415,0.1496716785848833,0.04738216276101963,0.12252374635572275,0.12089373272261707,0.17407438108056322,0.25316054144082334,0.027646648336898325,0.2668882749580421,0.1884630120260336,0.06054260322878432,0.0,Like
