0,1,2,3,4,5,6,7,8,9,10,11,12,13,label
0.0,0.8119270235894204,0.7838987581165247,0.7657696112061249,0.15375777850198438,0.5578748889756259,0.13984899402542988,0.5208185527697023,0.5336193789306418,0.009941837478222311,0.4027456416836733,0.034650033525548435,0.6588165818807784,0.19303962596839438,Like
0.8119270235894204,0.0,0.7385415406886625,0.856484132255612,0.14057593852995856,0.605418199286439,0.11618959946456452,0.5545126745528759,0.5716158984330784,0.007877716688164088,0.3890924289139423,0.04797648083267957,0.6310037283538804,0.19328042544467022,Like
0.7838987581165247,0.7385415406886625,0.0,0.750777059471239,0.07537166378280902,0.5850449985354749,0.14975176766602474,0.5919255920785779,0.5257150252013353,0.012115949077201727,0.35548238340542704,0.03606966432740475,0.5993303436721044,0.19315125696692814,Like
0.7657696112061249,0.856484132255612,0.750777059471239,0.0,0.1862242936864308,0.6360875275601592,0.11729347744691694,0.5651504910899203,0.582208150353935,0.014277252678056247,0.3789343363241948,0.02862673062823803,0.5790969922358331,0.1817902325192416,Like
0.15375777850198438,0.14057593852995856,0.07537166378280902,0.1862242936864308,0.0,0.12009077088007829,0.02472457470055692,0.09478136265762037,0.08354099596135635,0.0203001641971448,0.054185130539075005,0.013888422362005938,0.08377110754294478,0.03399233521934261,Like
0.5578748889756259,0.605418199286439,0.5850449985354749,0.6360875275601592,0.12009077088007829,0.0,0.18085828696147385,0.7333775262375402,0.6562482310982523,0.022227876123214745,0.3949752848309302,0.03993376534969897,0.5546703479956898,0.14296675323178318,Like
0.13984899402542988,0.11618959946456452,0.14975176766602474,0.11729347744691694,0.02472457470055692,0.18085828696147385,0.0,0.1719720055922953,0.1407110043867265,0.01645483944414539,0.09050020421427132,0.02834246119717159,0.19316068675506268,0.05959529336171597,Like
0.5208185527697023,0.5545126745528759,0.5919255920785779,0.5651504910899203,0.09478136265762037,0.7333775262375402,0.1719720055922953,0.0,0.651719937676227,0.02185608095663275,0.34471073314735495,0.05053225908495851,0.5699111344770401,0.16820360085769856,Like
0.5336193789306418,0.5716158984330784,0.5257150252013353,0.582208150353935,0.08354099596135635,0.6562482310982523,0.1407110043867265,0.651719937676227,0.0,0.011931091678170297,0.3753212102351101,0.1315175230680584,0.6547461815230641,0.25689449310601326,Like
0.009941837478222311,0.007877716688164088,0.012115949077201727,0.014277252678056247,0.0203001641971448,0.022227876123214745,0.01645483944414539,0.02185608095663275,0.011931091678170297,0.0,0.03905297222252867,0.021366937437599084,0.008202446478451447,0.01957443396798127,Like
0.4027456416836733,0.3890924289139423,0.35548238340542704,0.3789343363241948,0.054185130539075005,0.3949752848309302,0.09050020421427132,0.34471073314735495,0.3753212102351101,0.03905297222252867,0.0,0.03135563289962849,0.4825054064740869,0.03811187421367685,Like
0.034650033525548435,0.04797648083267957,0.03606966432740475,0.02862673062823803,0.013888422362005938,0.03993376534969897,0.02834246119717159,0.05053225908495851,0.1315175230680584,0.021366937437599084,0.03135563289962849,0.0,0.02915733654064196,0.016818545329566517,Like
0.6588165818807784,0.6310037283538804,0.5993303436721044,0.5790969922358331,0.08377110754294478,0.5546703479956898,0.19316068675506268,0.5699111344770401,0.6547461815230641,0.008202446478451447,0.4825054064740869,0.02915733654064196,0.0,0.2260778701842242,Like
0.19303962596839438,0.19328042544467022,0.19315125696692814,0.1817902325192416,0.03399233521934261,0.14296675323178318,0.05959529336171597,0.16820360085769856,0.25689449310601326,0.01957443396798127,0.03811187421367685,0.016818545329566517,0.2260778701842242,0.0,Like
