0,1,2,3,4,5,6,7,8,9,10,11,12,13,label
0.0,0.33640164451321447,0.8856865778593018,0.703380790532873,0.05436910925036464,0.045446439387170294,0.17051364570732042,0.15708549626667964,0.7185955194441659,0.11875901019047799,0.4040459923564365,0.8074353418420396,0.7608529929955844,0.06636617966870398,Like
0.33640164451321447,0.0,0.3428548986702748,0.32857745793773846,0.13051751999419925,0.04876403412826842,0.05720898384427563,0.08866423307743718,0.35350340069586456,0.03713327018599647,0.1868221258336857,0.3274394635709736,0.4016115096357111,0.1799419421521933,Like
0.8856865778593018,0.3428548986702748,0.0,0.7166526904251863,0.0622020517295554,0.04919971810837221,0.19882880260442581,0.18860455416409702,0.7284296165831297,0.15225230742520474,0.42432622503650336,0.8384967866915806,0.7523231670683406,0.05816020406101871,Like
0.703380790532873,0.32857745793773846,0.7166526904251863,0.0,0.050629452362892784,0.057526081050700936,0.20140520843626822,0.20075847135153554,0.6580523876748111,0.14134122871221513,0.4043262795240347,0.6672844272908764,0.6424037583667881,0.03965716886297683,Like
0.05436910925036464,0.13051751999419925,0.0622020517295554,0.050629452362892784,0.0,0.07896945877112212,0.022557716880563444,0.021763249400944016,0.025198837399052237,0.008722862654678892,0.02446738631419689,0.04903159100447755,0.029142072992627884,0.06976106324750839,Like
0.045446439387170294,0.04876403412826842,0.04919971810837221,0.057526081050700936,0.07896945877112212,0.0,0.07796467300068066,0.04493978942311221,0.16176748517908268,0.005685440329849564,0.0263571673091208,0.033556911474794025,0.07955351986246562,0.08263005994382004,Like
0.17051364570732042,0.05720898384427563,0.19882880260442581,0.20140520843626822,0.022557716880563444,0.07796467300068066,0.0,0.3236416668152741,0.29095434374312384,0.16857754412599352,0.16123549883509788,0.22307107742124663,0.21657376546044044,0.02972959397056229,Like
0.15708549626667964,0.08866423307743718,0.18860455416409702,0.20075847135153554,0.021763249400944016,0.04493978942311221,0.3236416668152741,0.0,0.33608428594850104,0.036118977547734625,0.19048275356010688,0.22468690722486187,0.23529657649686617,0.05727334940058005,Like
0.7185955194441659,0.35350340069586456,0.7284296165831297,0.6580523876748111,0.025198837399052237,0.16176748517908268,0.29095434374312384,0.33608428594850104,0.0,0.09310422461106617,0.553443288589014,0.7131920095235948,0.8957767959387042,0.1022993688712481,Like
0.11875901019047799,0.03713327018599647,0.15225230742520474,0.14134122871221513,0.008722862654678892,0.005685440329849564,0.16857754412599352,0.036118977547734625,0.09310422461106617,0.0,0.12170189175989153,0.14529216126412353,0.08455334072781283,0.03303611674516124,Like
0.4040459923564365,0.1868221258336857,0.42432622503650336,0.4043262795240347,0.02446738631419689,0.0263571673091208,0.16123549883509788,0.19048275356010688,0.553443288589014,0.12170189175989153,0.0,0.5050287780001262,0.5633826868502018,0.04175229355967599,Like
0.8074353418420396,0.3274394635709736,0.8384967866915806,0.6672844272908764,0.04903159100447755,0.033556911474794025,0.22307107742124663,0.22468690722486187,0.7131920095235948,0.14529216126412353,0.5050287780001262,0.0,0.7600227354173112,0.05286845676448796,Like
0.7608529929955844,0.4016115096357111,0.7523231670683406,0.6424037583667881,0.029142072992627884,0.07955351986246562,0.21657376546044044,0.23529657649686617,0.8957767959387042,0.08455334072781283,0.5633826868502018,0.7600227354173112,0.0,0.06227307307387508,Like
0.06636617966870398,0.1799419421521933,0.05816020406101871,0.03965716886297683,0.06976106324750839,0.08263005994382004,0.02972959397056229,0.05727334940058005,0.1022993688712481,0.03303611674516124,0.04175229355967599,0.05286845676448796,0.06227307307387508,0.0,Like
